day,hour,min,doy,rg,ta,rh,ua,za,tsobs,vza,leobs,lai,glai,zf,rstmin,albedo,albv,xG,xx,xx1,rnobs,gobs,hobs,ratmobs,hpa
7,20,0,7.83,0,7.556,68.81,0.785,2.32,2.5304,0,-11.908,0.907729587,0.907729587,0.109643973,100,0.25,0.18,0.315,9.99,-11.253,-49.179,-32.124,-5.1471,266.62,1009
7,20,30,7.85,0,7.718,69.57,1.106,2.32,2.0099,0,-9.6077,0.908354397,0.908354397,0.10972609,100,0.25,0.18,0.315,9.94,-7.8725,-53.395,-32.201,-11.586,264.85,1009
7,21,0,7.87,0,6.744,72.7,1.148,2.32,2.0211,0,-24.527,0.908977688,0.908977688,0.109808254,100,0.25,0.18,0.315,9.88,-11.658,-52.553,-30.991,2.9648,263.64,1009
7,21,30,7.9,0,8.48,71.56,2.542,2.32,3.7916,0,12.491,0.909909767,0.909909767,0.109931585,100,0.25,0.18,0.315,9.85,-4.6127,-46.772,-30.609,-28.654,299.79,1009
7,22,0,7.92,0,8.22,72.14,1.371,2.32,3.1566,0,-26.633,0.910529244,0.910529244,0.110013864,100,0.25,0.18,0.315,9.82,-9.8137,-56.746,-24.435,-5.6777,268.79,1009
7,22,30,7.94,0,7.193,74.98,1.67,2.32,2.2799,0,-15.773,0.911147189,0.911147189,0.110096189,100,0.25,0.18,0.315,9.82,-9.4213,-54.65,-24.58,-14.298,265.13,1008
7,23,0,7.96,0,7.165,73.21,1.246,2.32,2.0401,0,-20.78,0.911763598,0.911763598,0.110178559,100,0.25,0.18,0.315,9.82,-7.054,-53.52,-28.179,-4.5612,265.45,1008
7,23,30,7.98,0,7.051,73.62,1.273,2.32,3.6161,0,15.912,0.912378469,0.912378469,0.110260976,100,0.25,0.18,0.315,9.77,0.57376,-19.734,-27.857,-7.7886,311.72,1008
8,0,0,8,0,7.777,71.92,1.601,2.32,3.7281,0,-21.078,0.912991798,0.912991798,0.110343439,100,0.25,0.18,0.315,9.76,-5.0162,-41.933,-13.664,-7.1913,288.1,1008
8,0,30,8.02,0,7.753,72.05,0.998,2.32,3.7121,0,-23.921,0.913603582,0.913603582,0.110425947,100,0.25,0.18,0.315,9.76,-67.591,-34.834,-13.734,2.821,288.6,1008
8,1,0,8.04,0,7.469,73.82,1.267,2.32,3.2417,0,-13.36,0.914213816,0.914213816,0.110508502,100,0.25,0.18,0.315,9.76,-3.2722,-39.403,-21.578,-4.4651,277.36,1008
8,1,30,8.06,0,8.26,73.01,1.325,2.32,3.2416,0,-12.882,0.914822498,0.914822498,0.110591103,100,0.25,0.18,0.315,9.76,-5.5613,-37.626,-21.541,-3.2039,299.13,1008
8,2,0,8.08,0,8.17,74.05,0.886,2.32,3.2369,0,-12.501,0.915429624,0.915429624,0.110673749,100,0.25,0.18,0.315,9.76,-2.4986,-25.392,-18.336,5.4448,293.45,1007
8,2,30,8.1,0,8.34,76.45,1.647,2.32,4.2061,0,-1.16,0.916035191,0.916035191,0.110756441,100,0.25,0.18,0.315,9.76,-4.3349,-31.853,-18.124,-12.569,311.13,1007
8,3,0,8.12,0,9.43,72.87,1.436,2.32,4.9835,0,-20.715,0.916639195,0.916639195,0.11083918,100,0.25,0.18,0.315,9.76,-7.6101,-32.934,-2.8402,-9.3784,304.03,1007
8,3,30,8.15,0,9.21,74.01,1.722,2.32,4.4372,0,-27.34,0.917542264,0.917542264,0.110963373,100,0.25,0.18,0.315,9.76,-11.012,-46.81,-3.0516,-16.418,283.3,1007
8,4,0,8.17,0,8.74,75.6,0.403,2.32,3.0227,0,-12.541,0.918142346,0.918142346,0.111046226,100,0.25,0.18,0.315,9.75,0.077065,-46.681,-29.506,-4.6341,278.98,1006
8,4,30,8.19,0,7.273,80.2,0.755,2.32,2.6486,0,-18.109,0.918740853,0.918740853,0.111129125,100,0.25,0.18,0.315,9.75,-22.256,-47.157,-29.42,0.37193,279.76,1006
8,5,0,8.21,0,5.912,83.9,0.763,2.32,1.5525,0,-5.0108,0.919337782,0.919337782,0.11121207,100,0.25,0.18,0.315,9.75,10.613,-44.436,-33.17,-6.2547,270.12,1007
8,5,30,8.23,0,6.18,84.5,1.238,2.32,2.3912,0,-14.939,0.91993313,0.91993313,0.11129506,100,0.25,0.18,0.315,9.7,-15.23,-46.395,-32.874,1.4178,271.84,1007
8,6,0,8.25,0,6.209,84,1.111,2.32,2.8762,0,-45.243,0.920526892,0.920526892,0.111378096,100,0.25,0.18,0.315,9.7,-837.42,-50.154,-13.004,8.0933,272,1007
8,6,30,8.27,0.832,6.66,82.5,0.874,2.32,1.9933,0,-16.04,0.921119066,0.921119066,0.111461178,100,0.25,0.18,0.315,9.7,-16.544,-46.592,-13.244,-17.309,272,1007
8,7,0,8.29,22.8,5.48,85.6,0.749,2.32,1.3109,0,9.017,0.921709648,0.921709648,0.111544306,100,0.25,0.18,0.315,9.66,-1.4768,-30.076,-27.543,-11.55,269.22,1007
8,7,30,8.31,95.8,5.861,84.2,0.619,2.32,3.4732,0,35.942,0.922298634,0.922298634,0.111627479,100,0.25,0.18,0.315,9.64,31.922,8.5576,-27.056,-0.32818,267.24,1007
8,8,0,8.33,182,8.05,81,0.573,2.32,6.9846,0,24.512,0.922886021,0.922886021,0.111710698,100,0.25,0.18,0.315,9.64,28.458,53.767,37.806,-8.5515,269.71,1008
8,8,30,8.35,268.7,11.28,72.96,0.961,2.32,10.881,0,52.06,0.923471806,0.923471806,0.111793963,100,0.25,0.18,0.315,9.68,43.392,101.78,38.565,11.153,275.55,1008
8,9,0,8.37,357.7,13.93,63.06,0.461,2.32,14.642,0,23.003,0.924055986,0.924055986,0.111877274,100,0.25,0.18,0.315,9.75,24.066,147.61,116.14,8.4756,280.34,1008
8,9,30,8.4,439.6,15.22,56.83,1.172,2.32,18.14,0,43.722,0.924929236,0.924929236,0.112002325,100,0.25,0.18,0.315,9.87,42.028,189.85,116.4,29.73,284.36,1008
8,10,0,8.42,507.5,15.35,55.28,1.694,2.32,20.692,0,60.65,0.925509386,0.925509386,0.11208575,100,0.25,0.18,0.315,10,52.476,225.14,127.5,36.991,286.95,1008
8,10,30,8.44,560.5,15.95,52.6,1.221,2.32,22.982,0,55.505,0.926087917,0.926087917,0.112169221,100,0.25,0.18,0.315,10.14,55.014,251.79,127.63,68.648,288.65,1008
8,11,0,8.46,592.8,16.43,50.9,1.029,2.32,24.695,0,78.305,0.926664828,0.926664828,0.112252737,100,0.25,0.18,0.315,10.26,64.784,267.96,133.57,56.092,291.7,1007
8,11,30,8.48,378.1,16.37,51.61,1.662,2.32,23.906,0,-9.3119,0.927240114,0.927240114,0.112336298,100,0.25,0.18,0.315,10.37,20.14,172.92,132.75,49.483,318.79,1007
8,12,0,8.5,431,16.62,50.35,2.989,2.32,21.584,0,76.274,0.927813771,0.927813771,0.112419905,100,0.25,0.18,0.315,10.44,57.948,121.34,20.183,24.882,326.79,1007
8,12,30,8.52,624.7,17.05,48.85,6.359,2.32,21.939,0,91.771,0.928385797,0.928385797,0.112503558,100,0.25,0.18,0.315,10.49,81.358,189.85,20.785,77.296,315.73,1007
8,13,0,8.54,592.5,17.23,47.79,5.481,2.32,24.024,0,46.189,0.928956188,0.928956188,0.112587256,100,0.25,0.18,0.315,10.53,70.972,273.49,101.63,125.67,297.41,1006
8,13,30,8.56,539.5,17.09,47.05,5.995,2.32,23.77,0,-18.608,0.92952494,0.92952494,0.112671,100,0.25,0.18,0.315,10.57,47.162,221.2,101.2,138.61,294.78,1006
8,14,0,8.58,471.2,16.99,44.78,6.012,2.32,21.238,0,54.679,0.930092051,0.930092051,0.112754789,100,0.25,0.18,0.315,10.57,56.305,156.58,10.204,91.693,290.28,1006
8,14,30,8.6,393,16.95,44,5.252,2.32,19.8,0,28.836,0.930657515,0.930657515,0.112838624,100,0.25,0.18,0.315,10.57,38.567,104.49,10.057,65.592,289.32,1006
8,15,0,8.62,290.3,16.65,45.44,4.606,2.32,17.802,0,27.505,0.931221332,0.931221332,0.112922505,100,0.25,0.18,0.315,10.56,29.806,45.633,-8.7709,26.899,288.89,1006
8,15,30,8.65,204.1,16.11,46.16,5.024,2.32,16.008,0,2.279,0.932063956,0.932063956,0.11304841,100,0.25,0.18,0.315,10.51,10.153,7.6092,-8.8888,14.219,287.39,1006
8,16,0,8.67,104.2,15.45,46.86,4.233,2.32,13.856,0,6.1856,0.932623635,0.932623635,0.113132404,100,0.25,0.18,0.315,10.48,28.078,-36.945,-26.238,-16.892,284.71,1006
8,16,30,8.69,21.82,14.46,49.22,2.178,2.32,11.499,0,-17.705,0.933181653,0.933181653,0.113216444,100,0.25,0.18,0.315,10.42,2.6919,-68.03,-26.415,-23.911,282.35,1006
8,17,0,8.71,0.166,14.01,51.93,3.199,2.32,9.832,0,-11.174,0.933738007,0.933738007,0.113300528,100,0.25,0.18,0.315,10.35,-8.7181,-70.901,-36.587,-23.14,283.57,1006
8,17,30,8.73,0,13.44,55.97,2.961,2.32,9.3568,0,-2.155,0.934292693,0.934292693,0.113384659,100,0.25,0.18,0.315,10.27,-3.1049,-61.852,-36.413,-23.284,290.74,1006
8,18,0,8.75,0,13.28,56.49,3.076,2.32,8.9026,0,-11.744,0.934845707,0.934845707,0.113468834,100,0.25,0.18,0.315,10.21,-6.0242,-63.333,-23.62,-27.969,288.41,1007
8,18,30,8.77,0,13.09,56.01,3.545,2.32,8.6394,0,-7.95,0.935397047,0.935397047,0.113553055,100,0.25,0.18,0.315,10.16,-5.6533,-70.14,-23.575,-38.615,278.87,1007
8,19,0,8.79,0,12.96,54.55,3.598,2.32,8.1818,0,-3.5199,0.935946709,0.935946709,0.113637322,100,0.25,0.18,0.315,10.11,-6.0295,-71.165,-22.411,-45.234,276.82,1007
8,19,30,8.81,0,12.41,57.63,4.184,2.32,8.2568,0,-4.4647,0.936494689,0.936494689,0.113721633,100,0.25,0.18,0.315,10.07,-2.5447,-71.776,-22.302,-45.009,274.65,1006
8,20,0,8.83,0,12.22,58.1,2.739,2.32,7.9791,0,-19.42,0.937040984,0.937040984,0.11380599,100,0.25,0.18,0.315,10.05,-5.6869,-66.924,-17.318,-30.186,280.38,1007
8,20,30,8.85,0,11.77,59.27,3.297,2.32,7.5453,0,-10.407,0.937585591,0.937585591,0.113890392,100,0.25,0.18,0.315,10.01,-5.0967,-69.081,-17.377,-41.297,274.51,1006
8,21,0,8.87,0,11.94,57.89,3.325,2.32,7.1714,0,-8.9107,0.938128505,0.938128505,0.11397484,100,0.25,0.18,0.315,9.99,-2.8571,-69.153,-20.423,-39.819,272.59,1006
8,21,30,8.9,0,11.58,58.03,2.293,2.32,6.3845,0,-16.815,0.938939698,0.938939698,0.114101596,100,0.25,0.18,0.315,9.94,-3.6445,-65.602,-20.497,-28.29,274.3,1006
8,22,0,8.92,0,11.4,57.51,3.412,2.32,5.8232,0,-6.5283,0.939478367,0.939478367,0.114186157,100,0.25,0.18,0.315,9.93,-5.5269,-67.548,-25.921,-35.098,269.11,1006
8,22,30,8.94,0,11.63,56.03,4.247,2.32,6.6185,0,11.979,0.940015333,0.940015333,0.114270763,100,0.25,0.18,0.315,9.88,-1.543,-68.313,-25.638,-54.654,270.87,1006
8,23,0,8.96,0,11.5,56.55,3.855,2.32,6.7056,0,-6.3347,0.940550592,0.940550592,0.114355414,100,0.25,0.18,0.315,9.87,-1.5454,-66.148,-12.257,-47.556,273.13,1006
8,23,30,8.98,0,11.33,57.78,3.974,2.32,6.7415,0,-5.5401,0.941084139,0.941084139,0.11444011,100,0.25,0.18,0.315,9.87,-1.452,-62.174,-12.259,-44.375,277.78,1006
9,0,0,9,0,10.87,59.18,3.021,2.32,6.5614,0,-22.603,0.941615973,0.941615973,0.114524852,100,0.25,0.18,0.315,9.84,-1.3027,-60.908,0,-38.305,276.09,1006
9,0,30,9.02,0,10.86,59.32,3.876,2.32,6.8857,0,-9999,0.942146088,0.942146088,0.114609638,100,0.25,0.18,0.315,9.81,-9999,-52.519,0,0,288.2,1006
9,1,0,9.04,0,11.3,57.57,4.841,2.32,7.1586,0,-9999,0.942674483,0.942674483,0.11469447,100,0.25,0.18,0.315,9.81,-9999,-60.467,0,0,282.29,1006
9,1,30,9.06,0,10.97,58.34,3.591,2.32,6.9405,0,-9999,0.943201153,0.943201153,0.114779347,100,0.25,0.18,0.315,9.81,-9999,-58.328,0,0,281.71,1006
9,2,0,9.08,0,10.58,59.9,3.152,2.32,6.3718,0,-9999,0.943726094,0.943726094,0.114864269,100,0.25,0.18,0.315,9.81,-9999,-48.758,0,0,292.26,1006
9,2,30,9.1,0,10.5,61.23,2.197,2.32,6.3482,0,-9999,0.944249304,0.944249304,0.114949236,100,0.25,0.18,0.315,9.81,-9999,-47.23,0,0,305.03,1006
9,3,0,9.12,0,11.46,57.23,2.893,2.32,6.9099,0,-9999,0.94477078,0.94477078,0.115034248,100,0.25,0.18,0.315,9.8,-9999,-43.198,0,0,301.38,1005
9,3,30,9.15,0,11.85,55.53,3.692,2.32,6.637,0,-9999,0.945549732,0.945549732,0.115161851,100,0.25,0.18,0.315,9.75,-9999,-57.656,0,0,282,1005
9,4,0,9.17,0,12.01,54.29,3.773,2.32,6.5723,0,-9999,0.946066854,0.946066854,0.115246976,100,0.25,0.18,0.315,9.75,-9999,-60.477,0,0,279.1,1005
9,4,30,9.19,0,11.25,57.38,2.365,2.32,6.5251,0,-9999,0.94658223,0.94658223,0.115332146,100,0.25,0.18,0.315,9.75,-9999,-45.435,0,0,289.64,1005
9,5,0,9.21,0,11.15,58.55,2.323,2.32,7.8924,0,-9999,0.947095855,0.947095855,0.115417361,100,0.25,0.18,0.315,9.75,-9999,-19.559,0,0,336.08,1005
9,5,30,9.23,0,11.35,58.06,3.352,2.32,8.0067,0,-9999,0.947607726,0.947607726,0.11550262,100,0.25,0.18,0.315,9.75,-9999,-35.805,0,0,316.48,1005
9,6,0,9.25,0,10.76,60.53,2.824,2.32,8.1612,0,-9999,0.94811784,0.94811784,0.115587925,100,0.25,0.18,0.315,9.75,-9999,-35.374,0,0,318.65,1005
9,6,30,9.27,0.228,10.71,61.27,4.7,2.32,7.8671,0,-9999,0.948626193,0.948626193,0.115673275,100,0.25,0.18,0.315,9.75,-9999,-34.325,0,0,308.96,1005
9,7,0,9.29,6.634,11.35,59.69,3.275,2.32,9.1464,0,-9999,0.949132782,0.949132782,0.11575867,100,0.25,0.18,0.315,9.76,-9999,-13.454,0,0,336.06,1005
9,7,30,9.31,50.15,11.48,59.21,3.287,2.32,9.9507,0,-9999,0.949637603,0.949637603,0.115844109,100,0.25,0.18,0.315,9.81,-9999,8.0385,0,0,334.48,1006
9,8,0,9.33,131.5,12.09,57.04,4.655,2.32,10.518,0,-9999,0.950140653,0.950140653,0.115929594,100,0.25,0.18,0.315,9.81,-9999,23.409,0,0,297.41,1005
9,8,30,9.35,95.2,12.31,55.78,3.753,2.32,11.447,0,-9999,0.950641929,0.950641929,0.116015123,100,0.25,0.18,0.315,9.83,-9999,26.177,0,0,337.3,1005
9,9,0,9.38,80.6,12.83,54.67,3.953,2.32,11.154,0,-9999,0.951390507,0.951390507,0.116143502,100,0.25,0.18,0.315,9.87,-9999,5.5175,0,0,308.43,1005
9,9,30,9.4,232.6,13.94,51.53,5.021,2.32,13.118,0,-9999,0.951887331,0.951887331,0.116229143,100,0.25,0.18,0.315,9.88,-9999,104.48,0,0,319.61,1006
9,10,0,9.42,592.2,15.51,48.75,4.618,2.32,19.542,0,-9999,0.952382368,0.952382368,0.11631483,100,0.25,0.18,0.315,9.94,-9999,246.83,0,0,354.19,1006
9,10,30,9.44,474.7,15.38,49.79,6.02,2.32,18.535,0,-9999,0.952875615,0.952875615,0.116400561,100,0.25,0.18,0.315,10.02,-9999,122.84,0,0,355.84,1006
9,11,0,9.46,679.3,15.58,50.7,6.387,2.32,19,0,-9999,0.953367069,0.953367069,0.116486337,100,0.25,0.18,0.315,NaN,-9999,0,0,0,346.11,1006
9,11,30,9.48,191,14.26,55.52,5.279,2.32,17,0,-9999,0.953856726,0.953856726,0.116572158,100,0.25,0.18,0.315,10.04,-9999,201.68,0,0,353.93,1006
9,12,0,9.5,147,14.32,57.29,4.006,2.32,15.444,0,-9999,0.954344582,0.954344582,0.116658024,100,0.25,0.18,0.315,10,-9999,28.812,0,0,357.3,1006
9,12,30,9.52,166.3,14.12,58.9,3.143,2.32,15.674,0,-9999,0.954830634,0.954830634,0.116743934,100,0.25,0.18,0.315,9.92,-9999,64.543,0,0,356.04,1006
9,13,0,9.54,241.9,14.59,56.95,3.632,2.32,15.962,0,-9999,0.95531488,0.95531488,0.116829889,100,0.25,0.18,0.315,9.87,-9999,69.556,0,0,354.77,1006
9,13,30,9.56,160.5,14.85,53.74,5.039,2.32,16.002,0,-9999,0.955797314,0.955797314,0.116915889,100,0.25,0.18,0.315,9.85,-9999,70.316,0,0,351.83,1006
9,14,0,9.58,146.15,14.92,52.62,5.25,2.32,14.453,0,-9999,0.956277934,0.956277934,0.117001934,100,0.25,0.18,0.315,9.78,-9999,18.261,0,0,329.84,1006
9,14,30,9.6,131.8,14.99,51.5,5.461,2.32,14.296,0,-9999,0.956756737,0.956756737,0.117088023,100,0.25,0.18,0.315,9.69,-9999,38.669,0,0,311,1006
9,15,0,9.63,106.3,14.86,52.72,5.298,2.32,14.094,0,-9999,0.957471525,0.957471525,0.117217241,100,0.25,0.18,0.315,9.61,-9999,13.615,0,0,313.69,1006
9,15,30,9.65,68.1,14.27,54.42,4.538,2.32,11.914,0,-9999,0.957945768,0.957945768,0.117303442,100,0.25,0.18,0.315,9.52,-9999,-34.865,0,0,284.91,1006
9,16,0,9.67,87.7,14.11,53.83,4.828,2.32,11.487,0,-9999,0.958418182,0.958418182,0.117389687,100,0.25,0.18,0.315,9.41,-9999,-34.447,0,0,281.66,1007
9,16,30,9.69,17.24,13.55,53.49,4.852,2.32,10.426,0,-9999,0.958888762,0.958888762,0.117475977,100,0.25,0.18,0.315,9.3,-9999,-54.384,0,0,290.1,1007
9,17,0,9.71,0.28,13.01,56.9,3.179,2.32,10.728,0,-9999,0.959357506,0.959357506,0.117562312,100,0.25,0.18,0.315,9.19,-9999,-35.927,0,0,322.31,1008
9,17,30,9.73,0.012,11.83,66.8,3.906,2.32,10.936,0,-9999,0.95982441,0.95982441,0.117648691,100,0.25,0.18,0.315,9.13,-9999,-25.486,0,0,327.91,1009
9,18,0,9.75,0,10.88,77.06,4.993,2.32,10.881,0,-9999,0.96028947,0.96028947,0.117735115,100,0.25,0.18,0.315,9.08,-9999,-23.263,0,0,343.92,1009
9,18,30,9.77,0.131,10.48,78.65,5.056,2.32,9.7472,0,-9999,0.960752684,0.960752684,0.117821584,100,0.25,0.18,0.315,9.01,-9999,-105.92,0,0,345.76,1010
9,19,0,9.79,0,10.15,80.2,2.902,2.32,9.0815,0,-9999,0.961214047,0.961214047,0.117908097,100,0.25,0.18,0.315,8.92,-9999,-72.333,0,0,340.28,1010
9,19,30,9.81,0,10,82.6,2.722,2.32,8.6643,0,-9999,0.961673556,0.961673556,0.117994654,100,0.25,0.18,0.315,8.84,-9999,-30.438,0,0,320.11,1011
9,20,0,9.83,0,9.57,80.7,2.733,2.32,7.4284,0,-9999,0.962131208,0.962131208,0.118081256,100,0.25,0.18,0.315,8.76,-9999,-50.152,0,0,279.79,1011
9,20,30,9.85,0,8.57,82.2,2.354,2.32,6.1543,0,-9999,0.962587,0.962587,0.118167903,100,0.25,0.18,0.315,8.65,-9999,-60.306,0,0,266.53,1011
9,21,0,9.88,0,8.62,78.77,2.486,2.32,5.0709,0,-9999,0.963267191,0.963267191,0.118297956,100,0.25,0.18,0.315,8.54,-9999,-65.942,0,0,264.92,1011
9,21,30,9.9,0,8.01,80.4,1.839,2.32,4.2169,0,-9999,0.963718315,0.963718315,0.118384714,100,0.25,0.18,0.315,8.43,-9999,-62.907,0,0,264.94,1012
9,22,0,9.92,0,7.352,82.5,1.828,2.32,3.483,0,-9999,0.964167567,0.964167567,0.118471516,100,0.25,0.18,0.315,8.33,-9999,-59.411,0,0,264.04,1012
9,22,30,9.94,0,7.767,78.58,2.444,2.32,3.5716,0,-9999,0.964614943,0.964614943,0.118558363,100,0.25,0.18,0.315,8.24,-9999,-63.35,0,0,262.03,1012
9,23,0,9.96,0,8.06,77.97,2.084,2.32,3.4773,0,-9999,0.965060438,0.965060438,0.118645253,100,0.25,0.18,0.315,8.2,-9999,-64.105,0,0,261.18,1012
9,23,30,9.98,0,7.233,80.5,1.236,2.32,3.4214,0,-9999,0.965504051,0.965504051,0.118732189,100,0.25,0.18,0.315,8.15,-9999,-64.13,0,0,259.62,1012
10,0,0,10,0,5.782,84.1,1.676,2.32,2.1281,0,-9999,0.965945778,0.965945778,0.118819168,100,0.25,0.18,0.315,8.09,-9999,-58.022,0.18891,-13.961,257.77,1012
10,0,30,10.02,0,5.695,84.6,1.899,2.32,1.7341,0,-41.114,0.966385614,0.966385614,0.118906192,100,0.25,0.18,0.315,8.01,74.769,-57.254,0.33969,-16.479,257.33,1013
10,1,0,10.04,0,3.873,90.2,1.849,2.32,1.4426,0,-53.99,0.966823557,0.966823557,0.118993261,100,0.25,0.18,0.315,7.94,-41.395,-58.045,0.49046,-4.545,253.31,1013
10,1,30,10.06,0,3.369,92.2,1.569,2.32,0.90566,0,-55.282,0.967259603,0.967259603,0.119080373,100,0.25,0.18,0.315,7.87,-148.88,-57.381,0.64124,-2.7399,251.32,1013
10,2,0,10.08,0,3.778,91.2,1.865,2.32,0.29976,0,-37.49,0.967693749,0.967693749,0.11916753,100,0.25,0.18,0.315,7.8,-13.646,-55.606,0.79202,-18.908,251.05,1013
10,2,30,10.1,0,4.239,89.9,2.408,2.32,0.56816,0,-32.46,0.968125991,0.968125991,0.119254732,100,0.25,0.18,0.315,7.74,5.4825,-56.176,0.94279,-24.659,252.92,1013
10,3,0,10.13,0,4.637,87.9,2.421,2.32,1.2384,0,-50.116,0.968770777,0.968770777,0.119385617,100,0.25,0.18,0.315,7.69,-18.105,-61.733,1.0936,-12.71,254.66,1013
10,3,30,10.15,0,4.339,86.7,1.787,2.32,1.0494,0,-49.541,0.969198245,0.969198245,0.119472928,100,0.25,0.18,0.315,7.68,-9.776,-57.813,1.2443,-9.516,253.16,1013
10,4,0,10.17,0,2.979,91.2,1.856,2.32,0.38649,0,-37.377,0.969623796,0.969623796,0.119560285,100,0.25,0.18,0.315,7.67,-5.2166,-55.804,1.3951,-19.822,250.77,1013
10,4,30,10.19,0,3.229,91,2.053,2.32,0.28723,0,-37.475,0.970047429,0.970047429,0.119647685,100,0.25,0.18,0.315,7.62,-10.776,-56.551,1.5459,-20.622,252.44,1013
10,5,0,10.21,0,3.746,90,2.173,2.32,0.38118,0,-37.289,0.970469139,0.970469139,0.119735129,100,0.25,0.18,0.315,7.57,-23.032,-56.581,1.6967,-20.989,253.5,1013
10,5,30,10.23,0,3.769,89.1,2.29,2.32,0.53992,0,-35.609,0.970888922,0.970888922,0.119822618,100,0.25,0.18,0.315,7.56,-6.2851,-55.992,1.8475,-22.231,253.66,1013
10,6,0,10.25,0,3.871,87.8,2.164,2.32,0.63423,0,-39.333,0.971306776,0.971306776,0.119910151,100,0.25,0.18,0.315,7.56,172.62,-56.851,1.9982,-19.517,252.62,1014
10,6,30,10.27,0.55,3.753,88.3,1.827,2.32,0.2327,0,-29.47,0.971722697,0.971722697,0.119997728,100,0.25,0.18,0.315,7.52,12.623,-53.341,2.149,-26.02,253.11,1014
10,7,0,10.29,25.37,4.01,88.2,2.757,2.32,0.81748,0,-27.678,0.972136682,0.972136682,0.120085349,100,0.25,0.18,0.315,7.5,-22.641,-39.08,2.2998,-13.702,254.28,1014
10,7,30,10.31,102.2,5.344,84.2,2.205,2.32,2.705,0,8.1775,0.972548727,0.972548727,0.120173015,100,0.25,0.18,0.315,7.5,0.026584,1.9657,2.4506,-8.6624,257.14,1014
10,8,0,10.33,194.2,7.324,79.65,2.046,2.32,5.6509,0,28.291,0.972958828,0.972958828,0.120260724,100,0.25,0.18,0.315,7.55,33.409,48.784,21.141,-0.64819,261.41,1014
10,8,30,10.35,305.3,9.51,73.74,2.371,2.32,9.2894,0,51.74,0.973366982,0.973366982,0.120348477,100,0.25,0.18,0.315,7.65,7.403,100.04,21.58,26.717,270.66,1015
10,9,0,10.38,393.7,10.95,70.03,2.327,2.32,12.548,0,37.943,0.973975556,0.973975556,0.12048019,100,0.25,0.18,0.315,7.83,-1.5793,148.14,61.32,48.875,268.17,1015
10,9,30,10.4,476.4,12.57,60.29,3.152,2.32,15.008,0,69.379,0.974378829,0.974378829,0.120568054,100,0.25,0.18,0.315,8.05,12.118,190.71,61.288,60.044,272.43,1015
10,10,0,10.42,543.1,13.53,53.49,4.223,2.32,17.271,0,79.49,0.974780142,0.974780142,0.120655961,100,0.25,0.18,0.315,8.2,14.168,223.3,70.445,73.361,274.78,1015
10,10,30,10.44,551.4,13.88,51.99,3.946,2.32,19.012,0,107.9,0.975179493,0.975179493,0.120743913,100,0.25,0.18,0.315,8.33,61.779,246.21,70.401,67.912,286.59,1015
10,11,0,10.46,579.7,14,48.91,4.351,2.32,20.075,0,124.97,0.975576879,0.975576879,0.120831909,100,0.25,0.18,0.315,8.45,79.245,260.49,57.814,77.702,281.95,1015
10,11,30,10.48,538,14.31,47.91,4.415,2.32,20.797,0,79.949,0.975972295,0.975972295,0.120919948,100,0.25,0.18,0.315,8.54,30.992,225.38,57.739,87.697,303.85,1014
10,12,0,10.5,503.7,14.42,48.06,4.498,2.32,20.136,0,134.18,0.976365739,0.976365739,0.121008032,100,0.25,0.18,0.315,8.55,40.287,213.58,26.133,53.266,297.93,1014
10,12,30,10.52,542,14.82,44.58,4.702,2.32,18.906,0,15.614,0.976757206,0.976757206,0.121096159,100,0.25,0.18,0.315,8.61,9.2782,115.6,26.081,73.91,308.22,1014
10,13,0,10.54,319.7,14.67,44.06,4.589,2.32,20.479,0,172.35,0.977146694,0.977146694,0.121184331,100,0.25,0.18,0.315,8.61,20.38,240.34,41.066,26.92,301.3,1013
10,13,30,10.56,552.9,15.2,45.01,3.884,2.32,19.672,0,32.976,0.977534199,0.977534199,0.121272546,100,0.25,0.18,0.315,8.66,11.125,114.7,40.771,40.957,310.32,1013
10,14,0,10.58,299.3,14.7,44.37,3.852,2.32,19.977,0,124.41,0.977919718,0.977919718,0.121360805,100,0.25,0.18,0.315,8.64,14.121,165.12,26.122,14.583,297.64,1013
10,14,30,10.6,309.9,14.71,44.64,3.706,2.32,17.716,0,49.882,0.978303246,0.978303246,0.121449108,100,0.25,0.18,0.315,8.61,47.789,75.809,25.653,0.27425,293.95,1013
10,15,0,10.63,199.4,14.35,45.22,3.109,2.32,15.227,0,27.218,0.978874801,0.978874801,0.121581645,100,0.25,0.18,0.315,8.51,1.8024,28.234,4.7122,-3.6957,286.24,1013
10,15,30,10.65,217.8,14.57,41.74,3.323,2.32,14.072,0,1.8425,0.97925334,0.97925334,0.121670058,100,0.25,0.18,0.315,8.4,-0.55645,4.2589,4.863,-2.4466,275.98,1013
10,16,0,10.67,110,13.92,42.36,2.648,2.32,11.681,0,-40.76,0.979629877,0.979629877,0.121758514,100,0.25,0.18,0.315,8.28,57.683,-39.26,5.0138,-3.5135,274.4,1013
10,16,30,10.69,23.05,12.1,50.63,0.999,2.32,8.4565,0,-66.14,0.980004408,0.980004408,0.121847015,100,0.25,0.18,0.315,8.15,7.8429,-62.501,5.1645,-1.5255,272.75,1013
10,17,0,10.71,0.163,10.62,55.82,0.059,2.32,5.4612,0,-69.865,0.980376931,0.980376931,0.121935559,100,0.25,0.18,0.315,8,-21.958,-62.318,5.3153,2.2318,271.57,1013
